Weather_id,date,city,state,temperature_c
,2022-04-07,Dallas,Texas,16.70
,2022-04-07,San Jose,California,15.60
,2022-04-08,New York,New York,21.30
,2022-04-08,Los Angeles,California,11.70
,2022-04-08,Chicago,Illinois,23.90
,2022-04-08,Houston,Texas,20.30
,2022-04-08,Phoenix,Arizona,19.50
,2022-04-08,Philadelphia,Pennsylvania,5.80
,2022-04-08,San Antonio,Texas,9.30
,2022-04-08,San Diego,California,7.40
,2022-04-08,Dallas,Texas,24.10
,2022-04-08,San Jose,California,24.70
,2022-04-09,New York,New York,21.70
,2022-04-09,Los Angeles,California,10.10
,2022-04-09,Chicago,Illinois,21.90
,2022-04-09,Houston,Texas,15.80
,2022-04-09,Phoenix,Arizona,21.10
,2022-04-09,Philadelphia,Pennsylvania,12.10
,2022-04-09,San Antonio,Texas,17.50
,2022-04-09,San Diego,California,20.30
,2022-04-09,Dallas,Texas,14.20
,2022-04-09,San Jose,California,12.20
,2022-04-10,New York,New York,8.20
,2022-04-10,Los Angeles,California,24.00
,2022-04-10,Chicago,Illinois,21.90
,2022-04-10,Houston,Texas,22.50
,2022-04-10,Phoenix,Arizona,7.20
,2022-04-10,Philadelphia,Pennsylvania,11.00
,2022-04-10,San Antonio,Texas,5.90
,2022-04-10,San Diego,California,15.20
,2022-04-10,Dallas,Texas,21.80
,2022-04-10,San Jose,California,13.40
,2022-04-11,New York,New York,10.10
,2022-04-11,Los Angeles,California,7.00
,2022-04-11,Chicago,Illinois,24.80
,2022-04-11,Houston,Texas,17.00
,2022-04-11,Phoenix,Arizona,8.50
,2022-04-11,Philadelphia,Pennsylvania,20.40
,2022-04-11,San Antonio,Texas,23.40
,2022-04-11,San Diego,California,7.60
,2022-04-11,Dallas,Texas,11.80
,2022-04-11,San Jose,California,10.20
,2022-04-12,New York,New York,16.80
,2022-04-12,Los Angeles,California,12.90
,2022-04-12,Chicago,Illinois,23.60
,2022-04-12,Houston,Texas,12.10
,2022-04-12,Phoenix,Arizona,15.60
,2022-04-12,Philadelphia,Pennsylvania,12.90
,2022-04-12,San Antonio,Texas,14.90
,2022-04-12,San Diego,California,8.50
,2022-04-12,Dallas,Texas,11.10
,2022-04-12,San Jose,California,8.20
,2022-04-13,New York,New York,23.70
,2022-04-13,Los Angeles,California,19.40
,2022-04-13,Chicago,Illinois,15.60
,2022-04-13,Houston,Texas,20.50
,2022-04-13,Phoenix,Arizona,20.40
,2022-04-13,Philadelphia,Pennsylvania,12.90
,2022-04-13,San Antonio,Texas,18.90
,2022-04-13,San Diego,California,13.60
,2022-04-13,Dallas,Texas,16.50
,2022-04-13,San Jose,California,17.70
,2022-04-14,New York,New York,16.40
,2022-04-14,Los Angeles,California,5.50
,2022-04-14,Chicago,Illinois,17.40
,2022-04-14,Houston,Texas,14.50
,2022-04-14,Phoenix,Arizona,19.30
,2022-04-14,Philadelphia,Pennsylvania,23.60
,2022-04-14,San Antonio,Texas,16.60
,2022-04-14,San Diego,California,13.40
,2022-04-14,Dallas,Texas,16.30
,2022-04-14,San Jose,California,21.20
,2022-04-15,New York,New York,14.20
,2022-04-15,Los Angeles,California,14.10
,2022-04-15,Chicago,Illinois,24.80
,2022-04-15,Houston,Texas,21.20
,2022-04-15,Phoenix,Arizona,15.60
,2022-04-15,Philadelphia,Pennsylvania,12.20
,2022-04-15,San Antonio,Texas,17.90
,2022-04-15,San Diego,California,14.20
,2022-04-15,Dallas,Texas,18.50
,2022-04-15,San Jose,California,14.70
,2022-04-16,New York,New York,14.00
,2022-04-16,Los Angeles,California,15.30
,2022-04-16,Chicago,Illinois,21.40
,2022-04-16,Houston,Texas,10.80
,2022-04-16,Phoenix,Arizona,17.40
,2022-04-16,Philadelphia,Pennsylvania,23.50
,2022-04-16,San Antonio,Texas,7.40
,2022-04-16,San Diego,California,9.00
,2022-04-16,Dallas,Texas,16.50
,2022-04-16,San Jose,California,11.00
,2022-04-17,New York,New York,13.70
,2022-04-17,Los Angeles,California,24.60
,2022-04-17,Chicago,Illinois,10.40
,2022-04-17,Houston,Texas,16.80
,2022-04-17,Phoenix,Arizona,24.50
,2022-04-17,Philadelphia,Pennsylvania,18.70
,2022-04-17,San Antonio,Texas,5.40
,2022-04-17,San Diego,California,6.20
,2022-04-17,Dallas,Texas,6.70
,2022-04-17,San Jose,California,7.90
,2022-04-18,New York,New York,21.10
,2022-04-18,Los Angeles,California,23.60
,2022-04-18,Chicago,Illinois,20.50
,2022-04-18,Houston,Texas,19.50
,2022-04-18,Phoenix,Arizona,16.60
,2022-04-18,Philadelphia,Pennsylvania,22.20
,2022-04-18,San Antonio,Texas,15.20
,2022-04-18,San Diego,California,18.10
,2022-04-18,Dallas,Texas,6.20
,2022-04-18,San Jose,California,19.20
,2022-04-19,New York,New York,19.80
,2022-04-19,Los Angeles,California,22.60
,2022-04-19,Chicago,Illinois,8.60
,2022-04-19,Houston,Texas,23.30
,2022-04-19,Phoenix,Arizona,16.80
,2022-04-19,Philadelphia,Pennsylvania,24.70
,2022-04-19,San Antonio,Texas,11.50
,2022-04-19,San Diego,California,17.90
,2022-04-19,Dallas,Texas,23.30
,2022-04-19,San Jose,California,12.40
,2022-04-20,New York,New York,14.10
,2022-04-20,Los Angeles,California,9.40
,2022-04-20,Chicago,Illinois,16.60
,2022-04-20,Houston,Texas,14.40
,2022-04-20,Phoenix,Arizona,12.30
,2022-04-20,Philadelphia,Pennsylvania,23.60
,2022-04-20,San Antonio,Texas,6.90
,2022-04-20,San Diego,California,21.00
,2022-04-20,Dallas,Texas,20.50
,2022-04-20,San Jose,California,17.00
,2022-04-21,New York,New York,8.70
,2022-04-21,Los Angeles,California,6.40
,2022-04-21,Chicago,Illinois,7.40
,2022-04-21,Houston,Texas,16.40
,2022-04-21,Phoenix,Arizona,24.50
,2022-04-21,Philadelphia,Pennsylvania,9.70
,2022-04-21,San Antonio,Texas,20.20
,2022-04-21,San Diego,California,17.80
,2022-04-21,Dallas,Texas,12.50
,2022-04-21,San Jose,California,16.50
,2022-04-22,New York,New York,20.00
,2022-04-22,Los Angeles,California,24.00
,2022-04-22,Chicago,Illinois,13.70
,2022-04-22,Houston,Texas,5.10
,2022-04-22,Phoenix,Arizona,14.70
,2022-04-22,Philadelphia,Pennsylvania,17.30
,2022-04-22,San Antonio,Texas,17.50
,2022-04-22,San Diego,California,16.90
,2022-04-22,Dallas,Texas,6.20
,2022-04-22,San Jose,California,18.40
,2022-04-23,New York,New York,11.70
,2022-04-23,Los Angeles,California,19.10
,2022-04-23,Chicago,Illinois,19.90
,2022-04-23,Houston,Texas,8.10
,2022-04-23,Phoenix,Arizona,16.30
,2022-04-23,Philadelphia,Pennsylvania,19.50
,2022-04-23,San Antonio,Texas,7.80
,2022-04-23,San Diego,California,22.40
,2022-04-23,Dallas,Texas,19.80
,2022-04-23,San Jose,California,12.40
,2022-04-24,New York,New York,10.80
,2022-04-24,Los Angeles,California,5.40
,2022-04-24,Chicago,Illinois,5.80
,2022-04-24,Houston,Texas,13.40
,2022-04-24,Phoenix,Arizona,20.50
,2022-04-24,Philadelphia,Pennsylvania,20.10
,2022-04-24,San Antonio,Texas,17.50
,2022-04-24,San Diego,California,13.30
,2022-04-24,Dallas,Texas,6.00
,2022-04-24,San Jose,California,13.80
,2022-04-25,New York,New York,24.40
,2022-04-25,Los Angeles,California,21.30
,2022-04-25,Chicago,Illinois,14.20
,2022-04-25,Houston,Texas,22.80
,2022-04-25,Phoenix,Arizona,5.60
,2022-04-25,Philadelphia,Pennsylvania,11.40
,2022-04-25,San Antonio,Texas,22.60
,2022-04-25,San Diego,California,13.50
,2022-04-25,Dallas,Texas,15.80
,2022-04-25,San Jose,California,17.70
,2022-04-26,New York,New York,8.80
,2022-04-26,Los Angeles,California,5.40
,2022-04-26,Chicago,Illinois,18.00
,2022-04-26,Houston,Texas,10.80
,2022-04-26,Phoenix,Arizona,18.50
,2022-04-26,Philadelphia,Pennsylvania,13.30
,2022-04-26,San Antonio,Texas,11.20
,2022-04-26,San Diego,California,12.40
,2022-04-26,Dallas,Texas,16.90
,2022-04-26,San Jose,California,10.10
,2022-04-27,New York,New York,22.70
,2022-04-27,Los Angeles,California,14.50
,2022-04-27,Chicago,Illinois,20.50
,2022-04-27,Houston,Texas,24.30
,2022-04-27,Phoenix,Arizona,23.80
,2022-04-27,Philadelphia,Pennsylvania,20.10
,2022-04-27,San Antonio,Texas,9.70
,2022-04-27,San Diego,California,21.00
,2022-04-27,Dallas,Texas,16.30
,2022-04-27,San Jose,California,13.80
,2022-04-28,New York,New York,5.90
,2022-04-28,Los Angeles,California,22.20
,2022-04-28,Chicago,Illinois,12.90
,2022-04-28,Houston,Texas,16.20
,2022-04-28,Phoenix,Arizona,5.00
,2022-04-28,Philadelphia,Pennsylvania,21.50
,2022-04-28,San Antonio,Texas,21.30
,2022-04-28,San Diego,California,16.30
,2022-04-28,Dallas,Texas,18.70
,2022-04-28,San Jose,California,6.60
,2022-04-29,New York,New York,9.70
,2022-04-29,Los Angeles,California,12.10
,2022-04-29,Chicago,Illinois,13.60
,2022-04-29,Houston,Texas,24.20
,2022-04-29,Phoenix,Arizona,9.60
,2022-04-29,Philadelphia,Pennsylvania,7.30
,2022-04-29,San Antonio,Texas,22.00
,2022-04-29,San Diego,California,21.70
,2022-04-29,Dallas,Texas,11.90
,2022-04-29,San Jose,California,7.30
,2022-04-30,New York,New York,18.00
,2022-04-30,Los Angeles,California,15.20
,2022-04-30,Chicago,Illinois,11.40
,2022-04-30,Houston,Texas,18.10
,2022-04-30,Phoenix,Arizona,13.50
,2022-04-30,Philadelphia,Pennsylvania,22.80
,2022-04-30,San Antonio,Texas,21.50
,2022-04-30,San Diego,California,16.60
,2022-04-30,Dallas,Texas,21.80
,2022-04-30,San Jose,California,9.80
,2022-05-01,New York,New York,21.60
,2022-05-01,Los Angeles,California,12.70
,2022-05-01,Chicago,Illinois,10.90
,2022-05-01,Houston,Texas,18.50
,2022-05-01,Phoenix,Arizona,5.20
,2022-05-01,Philadelphia,Pennsylvania,8.40
,2022-05-01,San Antonio,Texas,24.90
,2022-05-01,San Diego,California,23.80
,2022-05-01,Dallas,Texas,6.20
,2022-05-01,San Jose,California,6.90
,2022-05-02,New York,New York,19.00
,2022-05-02,Los Angeles,California,22.90
,2022-05-02,Chicago,Illinois,21.00
,2022-05-02,Houston,Texas,17.60
,2022-05-02,Phoenix,Arizona,15.90
,2022-05-02,Philadelphia,Pennsylvania,10.90
,2022-05-02,San Antonio,Texas,24.40
,2022-05-02,San Diego,California,7.10
,2022-05-02,Dallas,Texas,24.50
,2022-05-02,San Jose,California,23.10
,2022-05-03,New York,New York,18.10
,2022-05-03,Los Angeles,California,23.90
,2022-05-03,Chicago,Illinois,6.60
,2022-05-03,Houston,Texas,22.80
,2022-05-03,Phoenix,Arizona,16.50
,2022-05-03,Philadelphia,Pennsylvania,23.20
,2022-05-03,San Antonio,Texas,6.00
,2022-05-03,San Diego,California,6.20
,2022-05-03,Dallas,Texas,18.90
,2022-05-03,San Jose,California,8.60
,2022-05-04,New York,New York,11.10
,2022-05-04,Los Angeles,California,14.60
,2022-05-04,Chicago,Illinois,21.50
,2022-05-04,Houston,Texas,13.80
,2022-05-04,Phoenix,Arizona,16.80
,2022-05-04,Philadelphia,Pennsylvania,21.80
,2022-05-04,San Antonio,Texas,19.30
,2022-05-04,San Diego,California,21.80
,2022-05-04,Dallas,Texas,14.00
,2022-05-04,San Jose,California,16.10
,2022-05-05,New York,New York,7.00
,2022-05-05,Los Angeles,California,9.90
,2022-05-05,Chicago,Illinois,19.50
,2022-05-05,Houston,Texas,20.80
,2022-05-05,Phoenix,Arizona,18.70
,2022-05-05,Philadelphia,Pennsylvania,21.60
,2022-05-05,San Antonio,Texas,14.10
,2022-05-05,San Diego,California,5.30
,2022-05-05,Dallas,Texas,10.10
,2022-05-05,San Jose,California,16.90
,2022-05-06,New York,New York,5.40
,2022-05-06,Los Angeles,California,12.40
,2022-05-06,Chicago,Illinois,20.30
,2022-05-06,Houston,Texas,16.40
,2022-05-06,Phoenix,Arizona,21.60
,2022-05-06,Philadelphia,Pennsylvania,20.30
,2022-05-06,San Antonio,Texas,17.70
,2022-05-06,San Diego,California,15.30
,2022-05-06,Dallas,Texas,22.30
,2022-05-06,San Jose,California,7.40
,2022-05-07,New York,New York,16.30
,2022-05-07,Los Angeles,California,12.00
,2022-05-07,Chicago,Illinois,21.40
,2022-05-07,Houston,Texas,14.40
,2022-05-07,Phoenix,Arizona,24.40
,2022-05-07,Philadelphia,Pennsylvania,13.80
,2022-05-07,San Antonio,Texas,5.30
,2022-05-07,San Diego,California,17.60
,2022-05-07,Dallas,Texas,14.30
,2022-05-07,San Jose,California,24.10
,2022-05-08,New York,New York,7.30
,2022-05-08,Los Angeles,California,21.30
,2022-05-08,Chicago,Illinois,5.40
,2022-05-08,Houston,Texas,15.20
,2022-05-08,Phoenix,Arizona,20.20
,2022-05-08,Philadelphia,Pennsylvania,11.80
,2022-05-08,San Antonio,Texas,16.00
,2022-05-08,San Diego,California,21.80
,2022-05-08,Dallas,Texas,15.40
,2022-05-08,San Jose,California,22.70
,2022-05-09,New York,New York,20.60
,2022-05-09,Los Angeles,California,17.60
,2022-05-09,Chicago,Illinois,13.10
,2022-05-09,Houston,Texas,23.00
,2022-05-09,Phoenix,Arizona,21.80
,2022-05-09,Philadelphia,Pennsylvania,23.80
,2022-05-09,San Antonio,Texas,14.60
,2022-05-09,San Diego,California,17.40
,2022-05-09,Dallas,Texas,10.50
,2022-05-09,San Jose,California,7.20
,2022-05-10,New York,New York,23.90
,2022-05-10,Los Angeles,California,14.70
,2022-05-10,Chicago,Illinois,23.30
,2022-05-10,Houston,Texas,23.50
,2022-05-10,Phoenix,Arizona,18.40
,2022-05-10,Philadelphia,Pennsylvania,10.50
,2022-05-10,San Antonio,Texas,8.50
,2022-05-10,San Diego,California,10.30
,2022-05-10,Dallas,Texas,9.90
,2022-05-10,San Jose,California,10.20
,2022-05-11,New York,New York,20.90
,2022-05-11,Los Angeles,California,9.10
,2022-05-11,Chicago,Illinois,17.20
,2022-05-11,Houston,Texas,14.00
,2022-05-11,Phoenix,Arizona,5.70
,2022-05-11,Philadelphia,Pennsylvania,19.20
,2022-05-11,San Antonio,Texas,20.00
,2022-05-11,San Diego,California,16.30
,2022-05-11,Dallas,Texas,16.60
,2022-05-11,San Jose,California,22.70
,2022-05-12,New York,New York,6.50
,2022-05-12,Los Angeles,California,9.70
,2022-05-12,Chicago,Illinois,13.30
,2022-05-12,Houston,Texas,6.60
,2022-05-12,Phoenix,Arizona,19.60
,2022-05-12,Philadelphia,Pennsylvania,20.70
,2022-05-12,San Antonio,Texas,17.30
,2022-05-12,San Diego,California,17.30
,2022-05-12,Dallas,Texas,22.10
,2022-05-12,San Jose,California,23.00
,2022-05-13,New York,New York,22.90
,2022-05-13,Los Angeles,California,23.20
,2022-05-13,Chicago,Illinois,5.50
,2022-05-13,Houston,Texas,5.60
,2022-05-13,Phoenix,Arizona,12.10
,2022-05-13,Philadelphia,Pennsylvania,24.30
,2022-05-13,San Antonio,Texas,19.20
,2022-05-13,San Diego,California,10.00
,2022-05-13,Dallas,Texas,9.80
,2022-05-13,San Jose,California,8.90
,2022-05-14,New York,New York,5.40
,2022-05-14,Los Angeles,California,6.60
,2022-05-14,Chicago,Illinois,13.70
,2022-05-14,Houston,Texas,18.90
,2022-05-14,Phoenix,Arizona,16.90
,2022-05-14,Philadelphia,Pennsylvania,8.50
,2022-05-14,San Antonio,Texas,17.20
,2022-05-14,San Diego,California,21.70
,2022-05-14,Dallas,Texas,18.80
,2022-05-14,San Jose,California,20.10
,2022-05-15,New York,New York,24.20
,2022-05-15,Los Angeles,California,9.90
,2022-05-15,Chicago,Illinois,7.00
,2022-05-15,Houston,Texas,22.90
,2022-05-15,Phoenix,Arizona,18.80
,2022-05-15,Philadelphia,Pennsylvania,10.60
,2022-05-15,San Antonio,Texas,9.40
,2022-05-15,San Diego,California,19.80
,2022-05-15,Dallas,Texas,20.00
,2022-05-15,San Jose,California,21.50
,2022-05-16,New York,New York,9.40
,2022-05-16,Los Angeles,California,10.50
,2022-05-16,Chicago,Illinois,5.00
,2022-05-16,Houston,Texas,14.60
,2022-05-16,Phoenix,Arizona,21.00
,2022-05-16,Philadelphia,Pennsylvania,12.70
,2022-05-16,San Antonio,Texas,17.60
,2022-05-16,San Diego,California,22.40
,2022-05-16,Dallas,Texas,15.80
,2022-05-16,San Jose,California,5.70
,2022-05-17,New York,New York,6.60
,2022-05-17,Los Angeles,California,22.00
,2022-05-17,Chicago,Illinois,18.50
,2022-05-17,Houston,Texas,5.50
,2022-05-17,Phoenix,Arizona,12.60
,2022-05-17,Philadelphia,Pennsylvania,12.40
,2022-05-17,San Antonio,Texas,13.90
,2022-05-17,San Diego,California,17.60
,2022-05-17,Dallas,Texas,20.30
,2022-05-17,San Jose,California,23.20
,2022-05-18,New York,New York,18.80
,2022-05-18,Los Angeles,California,17.40
,2022-05-18,Chicago,Illinois,18.70
,2022-05-18,Houston,Texas,22.90
,2022-05-18,Phoenix,Arizona,11.60
,2022-05-18,Philadelphia,Pennsylvania,18.20
,2022-05-18,San Antonio,Texas,5.80
,2022-05-18,San Diego,California,13.80
,2022-05-18,Dallas,Texas,13.30
,2022-05-18,San Jose,California,14.80
,2022-05-19,New York,New York,15.20
,2022-05-19,Los Angeles,California,10.50
,2022-05-19,Chicago,Illinois,17.60
,2022-05-19,Houston,Texas,22.80
,2022-05-19,Phoenix,Arizona,19.00
,2022-05-19,Philadelphia,Pennsylvania,8.90
,2022-05-19,San Antonio,Texas,14.40
,2022-05-19,San Diego,California,10.20
,2022-05-19,Dallas,Texas,20.30
,2022-05-19,San Jose,California,23.90
,2022-05-20,New York,New York,24.20
,2022-05-20,Los Angeles,California,15.80
,2022-05-20,Chicago,Illinois,5.50
,2022-05-20,Houston,Texas,17.70
,2022-05-20,Phoenix,Arizona,10.70
,2022-05-20,Philadelphia,Pennsylvania,20.50
,2022-05-20,San Antonio,Texas,22.70
,2022-05-20,San Diego,California,15.50
,2022-05-20,Dallas,Texas,18.70
,2022-05-20,San Jose,California,9.80
,2022-05-21,New York,New York,9.90
,2022-05-21,Los Angeles,California,17.10
,2022-05-21,Chicago,Illinois,13.70
,2022-05-21,Houston,Texas,13.50
,2022-05-21,Phoenix,Arizona,10.10
,2022-05-21,Philadelphia,Pennsylvania,15.80
,2022-05-21,San Antonio,Texas,6.20
,2022-05-21,San Diego,California,7.90
,2022-05-21,Dallas,Texas,12.80
,2022-05-21,San Jose,California,7.90
,2022-05-22,New York,New York,12.20
,2022-05-22,Los Angeles,California,6.30
,2022-05-22,Chicago,Illinois,21.10
,2022-05-22,Houston,Texas,16.30
,2022-05-22,Phoenix,Arizona,14.60
,2022-05-22,Philadelphia,Pennsylvania,15.00
,2022-05-22,San Antonio,Texas,19.20
,2022-05-22,San Diego,California,7.50
,2022-05-22,Dallas,Texas,14.50
,2022-05-22,San Jose,California,7.30
,2022-05-23,New York,New York,24.60
,2022-05-23,Los Angeles,California,10.20
,2022-05-23,Chicago,Illinois,23.30
,2022-05-23,Houston,Texas,19.20
,2022-05-23,Phoenix,Arizona,5.70
,2022-05-23,Philadelphia,Pennsylvania,19.00
,2022-05-23,San Antonio,Texas,22.50
,2022-05-23,San Diego,California,21.60
,2022-05-23,Dallas,Texas,10.90
,2022-05-23,San Jose,California,14.20
,2022-05-24,New York,New York,17.70
,2022-05-24,Los Angeles,California,19.10
,2022-05-24,Chicago,Illinois,22.20
,2022-05-24,Houston,Texas,21.70
,2022-05-24,Phoenix,Arizona,24.60
,2022-05-24,Philadelphia,Pennsylvania,22.00
,2022-05-24,San Antonio,Texas,6.10
,2022-05-24,San Diego,California,15.50
,2022-05-24,Dallas,Texas,7.60
,2022-05-24,San Jose,California,24.50
,2022-05-25,New York,New York,21.00
,2022-05-25,Los Angeles,California,7.60
,2022-05-25,Chicago,Illinois,7.00
,2022-05-25,Houston,Texas,14.00
,2022-05-25,Phoenix,Arizona,23.60
,2022-05-25,Philadelphia,Pennsylvania,20.00
,2022-05-25,San Antonio,Texas,9.50
,2022-05-25,San Diego,California,10.80
,2022-05-25,Dallas,Texas,22.50
,2022-05-25,San Jose,California,24.50
,2022-05-26,New York,New York,11.00
,2022-05-26,Los Angeles,California,22.80
,2022-05-26,Chicago,Illinois,18.20
,2022-05-26,Houston,Texas,11.80
,2022-05-26,Phoenix,Arizona,6.10
,2022-05-26,Philadelphia,Pennsylvania,6.80
,2022-05-26,San Antonio,Texas,15.50
,2022-05-26,San Diego,California,7.40
,2022-05-26,Dallas,Texas,24.30
,2022-05-26,San Jose,California,21.50
,2022-05-27,New York,New York,18.80
,2022-05-27,Los Angeles,California,15.90
,2022-05-27,Chicago,Illinois,7.20
,2022-05-27,Houston,Texas,24.60
,2022-05-27,Phoenix,Arizona,19.80
,2022-05-27,Philadelphia,Pennsylvania,10.40
,2022-05-27,San Antonio,Texas,13.10
,2022-05-27,San Diego,California,13.40
,2022-05-27,Dallas,Texas,13.50
,2022-05-27,San Jose,California,15.30
,2022-05-28,New York,New York,11.00
,2022-05-28,Los Angeles,California,15.50
,2022-05-28,Chicago,Illinois,16.50
,2022-05-28,Houston,Texas,17.90
,2022-05-28,Phoenix,Arizona,7.70
,2022-05-28,Philadelphia,Pennsylvania,8.80
,2022-05-28,San Antonio,Texas,24.80
,2022-05-28,San Diego,California,23.10
,2022-05-28,Dallas,Texas,15.80
,2022-05-28,San Jose,California,10.70
,2022-05-29,New York,New York,5.40
,2022-05-29,Los Angeles,California,14.70
,2022-05-29,Chicago,Illinois,8.90
,2022-05-29,Houston,Texas,7.10
,2022-05-29,Phoenix,Arizona,9.80
,2022-05-29,Philadelphia,Pennsylvania,20.40
,2022-05-29,San Antonio,Texas,12.60
,2022-05-29,San Diego,California,17.10
,2022-05-29,Dallas,Texas,11.60
,2022-05-29,San Jose,California,24.50
,2022-05-30,New York,New York,13.50
,2022-05-30,Los Angeles,California,11.00
,2022-05-30,Chicago,Illinois,21.00
,2022-05-30,Houston,Texas,6.90
,2022-05-30,Phoenix,Arizona,6.20
,2022-05-30,Philadelphia,Pennsylvania,16.50
,2022-05-30,San Antonio,Texas,22.80
,2022-05-30,San Diego,California,9.50
,2022-05-30,Dallas,Texas,10.90
,2022-05-30,San Jose,California,9.00
,2022-05-31,New York,New York,5.10
,2022-05-31,Los Angeles,California,7.70
,2022-05-31,Chicago,Illinois,20.80
,2022-05-31,Houston,Texas,11.20
,2022-05-31,Phoenix,Arizona,23.10
,2022-05-31,Philadelphia,Pennsylvania,22.90
,2022-05-31,San Antonio,Texas,11.20
,2022-05-31,San Diego,California,13.20
,2022-05-31,Dallas,Texas,10.40
,2022-05-31,San Jose,California,23.90
,2022-06-01,New York,New York,34.30
,2022-06-01,Los Angeles,California,40.30
,2022-06-01,Chicago,Illinois,38.90
,2022-06-01,Houston,Texas,31.20
,2022-06-01,Phoenix,Arizona,21.50
,2022-06-01,Philadelphia,Pennsylvania,20.20
,2022-06-01,San Antonio,Texas,35.90
,2022-06-01,San Diego,California,21.60
,2022-06-01,Dallas,Texas,37.40
,2022-06-01,San Jose,California,24.20
,2022-06-02,New York,New York,34.80
,2022-06-02,Los Angeles,California,26.60
,2022-06-02,Chicago,Illinois,25.20
,2022-06-02,Houston,Texas,26.90
,2022-06-02,Phoenix,Arizona,36.20
,2022-06-02,Philadelphia,Pennsylvania,35.70
,2022-06-02,San Antonio,Texas,24.20
,2022-06-02,San Diego,California,35.20
,2022-06-02,Dallas,Texas,37.70
,2022-06-02,San Jose,California,34.70
,2022-06-03,New York,New York,32.60
,2022-06-03,Los Angeles,California,40.40
,2022-06-03,Chicago,Illinois,23.70
,2022-06-03,Houston,Texas,26.40
,2022-06-03,Phoenix,Arizona,28.90
,2022-06-03,Philadelphia,Pennsylvania,33.40
,2022-06-03,San Antonio,Texas,32.20
,2022-06-03,San Diego,California,32.30
,2022-06-03,Dallas,Texas,25.50
,2022-06-03,San Jose,California,39.80
,2022-06-04,New York,New York,29.40
,2022-06-04,Los Angeles,California,20.30
,2022-06-04,Chicago,Illinois,34.90
,2022-06-04,Houston,Texas,31.50
,2022-06-04,Phoenix,Arizona,35.20
,2022-06-04,Philadelphia,Pennsylvania,30.70
,2022-06-04,San Antonio,Texas,41.80
,2022-06-04,San Diego,California,32.30
,2022-06-04,Dallas,Texas,34.90
,2022-06-04,San Jose,California,27.50
,2022-06-05,New York,New York,30.50
,2022-06-05,Los Angeles,California,28.50
,2022-06-05,Chicago,Illinois,34.90
,2022-06-05,Houston,Texas,39.10
,2022-06-05,Phoenix,Arizona,21.00
,2022-06-05,Philadelphia,Pennsylvania,31.00
,2022-06-05,San Antonio,Texas,34.80
,2022-06-05,San Diego,California,40.60
,2022-06-05,Dallas,Texas,36.10
,2022-06-05,San Jose,California,25.50
,2022-06-06,New York,New York,37.60
,2022-06-06,Los Angeles,California,28.00
,2022-06-06,Chicago,Illinois,29.80
,2022-06-06,Houston,Texas,27.00
,2022-06-06,Phoenix,Arizona,26.60
,2022-06-06,Philadelphia,Pennsylvania,34.10
,2022-06-06,San Antonio,Texas,34.70
,2022-06-06,San Diego,California,41.70
,2022-06-06,Dallas,Texas,34.20
,2022-06-06,San Jose,California,39.30
,2022-06-07,New York,New York,31.90
,2022-06-07,Los Angeles,California,27.10
,2022-06-07,Chicago,Illinois,20.10
,2022-06-07,Houston,Texas,41.40
,2022-06-07,Phoenix,Arizona,39.10
,2022-06-07,Philadelphia,Pennsylvania,37.60
,2022-06-07,San Antonio,Texas,32.30
,2022-06-07,San Diego,California,25.80
,2022-06-07,Dallas,Texas,33.80
,2022-06-07,San Jose,California,27.80
,2022-06-08,New York,New York,30.20
,2022-06-08,Los Angeles,California,29.00
,2022-06-08,Chicago,Illinois,40.40
,2022-06-08,Houston,Texas,33.60
,2022-06-08,Phoenix,Arizona,21.50
,2022-06-08,Philadelphia,Pennsylvania,34.50
,2022-06-08,San Antonio,Texas,24.10
,2022-06-08,San Diego,California,41.00
,2022-06-08,Dallas,Texas,38.00
,2022-06-08,San Jose,California,34.10
,2022-06-09,New York,New York,28.90
,2022-06-09,Los Angeles,California,35.00
,2022-06-09,Chicago,Illinois,22.40
,2022-06-09,Houston,Texas,34.90
,2022-06-09,Phoenix,Arizona,21.00
,2022-06-09,Philadelphia,Pennsylvania,27.80
,2022-06-09,San Antonio,Texas,34.50
,2022-06-09,San Diego,California,28.40
,2022-06-09,Dallas,Texas,22.30
,2022-06-09,San Jose,California,31.50
,2022-06-10,New York,New York,41.10
,2022-06-10,Los Angeles,California,24.40
,2022-06-10,Chicago,Illinois,34.50
,2022-06-10,Houston,Texas,35.00
,2022-06-10,Phoenix,Arizona,33.70
,2022-06-10,Philadelphia,Pennsylvania,37.30
,2022-06-10,San Antonio,Texas,37.40
,2022-06-10,San Diego,California,27.20
,2022-06-10,Dallas,Texas,29.60
,2022-06-10,San Jose,California,38.90
,2022-06-11,New York,New York,24.60
,2022-06-11,Los Angeles,California,32.10
,2022-06-11,Chicago,Illinois,38.80
,2022-06-11,Houston,Texas,22.20
,2022-06-11,Phoenix,Arizona,36.10
,2022-06-11,Philadelphia,Pennsylvania,33.40
,2022-06-11,San Antonio,Texas,38.50
,2022-06-11,San Diego,California,26.90
,2022-06-11,Dallas,Texas,23.60
,2022-06-11,San Jose,California,23.90
,2022-06-12,New York,New York,39.50
,2022-06-12,Los Angeles,California,37.70
,2022-06-12,Chicago,Illinois,40.50
,2022-06-12,Houston,Texas,23.30
,2022-06-12,Phoenix,Arizona,34.30
,2022-06-12,Philadelphia,Pennsylvania,23.30
,2022-06-12,San Antonio,Texas,21.40
