Weather_id,date,city,province,temperature_c
,14-01-2024,Montreal,Quebec,-24.7
,14-01-2024,Calgary,Alberta,-4.3
,14-01-2024,Edmonton,Alberta,-5
,14-01-2024,Ottawa,Ontario,-22.4
,14-01-2024,Winnipeg,Manitoba,-10.6
,14-01-2024,Hamilton,Ontario,-13.4
,14-01-2024,Kitchener,Ontario,-22
,14-01-2024,Waterloo,Ontario,-0.5
,15-01-2024,Toronto,Ontario,-19.6
,15-01-2024,Vancouver,British Columbia,-23.3
,15-01-2024,Montreal,Quebec,-10.1
,15-01-2024,Calgary,Alberta,-6.5
,15-01-2024,Edmonton,Alberta,-24.2
,15-01-2024,Ottawa,Ontario,-8.5
,15-01-2024,Winnipeg,Manitoba,-11.7
,15-01-2024,Hamilton,Ontario,-22.4
,15-01-2024,Kitchener,Ontario,-20.7
,15-01-2024,Waterloo,Ontario,-10.8
,16-01-2024,Toronto,Ontario,-17.6
,16-01-2024,Vancouver,British Columbia,-1.5
,16-01-2024,Montreal,Quebec,-4.5
,16-01-2024,Calgary,Alberta,-0.4
,16-01-2024,Edmonton,Alberta,-18.5
,16-01-2024,Ottawa,Ontario,-0.8
,16-01-2024,Winnipeg,Manitoba,-14.2
,16-01-2024,Hamilton,Ontario,-16.3
,16-01-2024,Kitchener,Ontario,-23.7
,16-01-2024,Waterloo,Ontario,-23.7
,17-01-2024,Toronto,Ontario,-7.7
,17-01-2024,Vancouver,British Columbia,-13.6
,17-01-2024,Montreal,Quebec,-19.3
,17-01-2024,Calgary,Alberta,-9.7
,17-01-2024,Edmonton,Alberta,-18.7
,17-01-2024,Ottawa,Ontario,-10.6
,17-01-2024,Winnipeg,Manitoba,-16
,17-01-2024,Hamilton,Ontario,-4.4
,17-01-2024,Kitchener,Ontario,-4.5
,17-01-2024,Waterloo,Ontario,-13.1
,18-01-2024,Toronto,Ontario,-16.2
,18-01-2024,Vancouver,British Columbia,-15.9
,18-01-2024,Montreal,Quebec,-4.9
,18-01-2024,Calgary,Alberta,-16.8
,18-01-2024,Edmonton,Alberta,-19.8
,18-01-2024,Ottawa,Ontario,-22.9
,18-01-2024,Winnipeg,Manitoba,-13.3
,18-01-2024,Hamilton,Ontario,-12.9
,18-01-2024,Kitchener,Ontario,-4
,18-01-2024,Waterloo,Ontario,-19.5
,19-01-2024,Toronto,Ontario,-15.5
,19-01-2024,Vancouver,British Columbia,-4.8
,19-01-2024,Montreal,Quebec,-4.4
,19-01-2024,Calgary,Alberta,-15.4
,19-01-2024,Edmonton,Alberta,-13.5
,19-01-2024,Ottawa,Ontario,-17.4
,19-01-2024,Winnipeg,Manitoba,-1.7
,19-01-2024,Hamilton,Ontario,-22
,19-01-2024,Kitchener,Ontario,-1.7
,19-01-2024,Waterloo,Ontario,-7.9
,20-01-2024,Toronto,Ontario,-11.7
,20-01-2024,Vancouver,British Columbia,-24.2
,20-01-2024,Montreal,Quebec,-13.1
,20-01-2024,Calgary,Alberta,-14.8
,20-01-2024,Edmonton,Alberta,-21
,20-01-2024,Ottawa,Ontario,-8.6
,20-01-2024,Winnipeg,Manitoba,-0.7
,20-01-2024,Hamilton,Ontario,-10.9
,20-01-2024,Kitchener,Ontario,-7.1
,20-01-2024,Waterloo,Ontario,-23.3
,21-01-2024,Toronto,Ontario,-14.6
,21-01-2024,Vancouver,British Columbia,-22.1
,21-01-2024,Montreal,Quebec,-9.7
,21-01-2024,Calgary,Alberta,-1.5
,21-01-2024,Edmonton,Alberta,-8.5
,21-01-2024,Ottawa,Ontario,-23.1
,21-01-2024,Winnipeg,Manitoba,-16.1
,21-01-2024,Hamilton,Ontario,-11.2
,21-01-2024,Kitchener,Ontario,-14.9
,21-01-2024,Waterloo,Ontario,-4.2
,22-01-2024,Toronto,Ontario,-4.6
,22-01-2024,Vancouver,British Columbia,-9.7
,22-01-2024,Montreal,Quebec,-15.7
,22-01-2024,Calgary,Alberta,-18.6
,22-01-2024,Edmonton,Alberta,-22.4
,22-01-2024,Ottawa,Ontario,-16.1
,22-01-2024,Winnipeg,Manitoba,-14.7
,22-01-2024,Hamilton,Ontario,-8.1
,22-01-2024,Kitchener,Ontario,-8.5
,22-01-2024,Waterloo,Ontario,-23.2
,23-01-2024,Toronto,Ontario,-15.1
,23-01-2024,Vancouver,British Columbia,-20.5
,23-01-2024,Montreal,Quebec,-21.1
,23-01-2024,Calgary,Alberta,-4.3
,23-01-2024,Edmonton,Alberta,-24
,23-01-2024,Ottawa,Ontario,-14.5
,23-01-2024,Winnipeg,Manitoba,-20.8
,23-01-2024,Hamilton,Ontario,-3
,23-01-2024,Kitchener,Ontario,-11.1
,23-01-2024,Waterloo,Ontario,-19.2
,24-01-2024,Toronto,Ontario,-12.4
,24-01-2024,Vancouver,British Columbia,-6.7
,24-01-2024,Montreal,Quebec,-1
,24-01-2024,Calgary,Alberta,-19.5
,24-01-2024,Edmonton,Alberta,-2.8
,24-01-2024,Ottawa,Ontario,-1.6
,24-01-2024,Winnipeg,Manitoba,-2.1
,24-01-2024,Hamilton,Ontario,-9.1
,24-01-2024,Kitchener,Ontario,-9.3
,24-01-2024,Waterloo,Ontario,-14.9
,25-01-2024,Toronto,Ontario,-6.2
,25-01-2024,Vancouver,British Columbia,-11.7
,25-01-2024,Montreal,Quebec,-8.1
,25-01-2024,Calgary,Alberta,-14.3
,25-01-2024,Edmonton,Alberta,-6.7
,25-01-2024,Ottawa,Ontario,-4.4
,25-01-2024,Winnipeg,Manitoba,-21.3
,25-01-2024,Hamilton,Ontario,-4.2
,25-01-2024,Kitchener,Ontario,-11.5
,25-01-2024,Waterloo,Ontario,-3.9
,26-01-2024,Toronto,Ontario,-14.2
,26-01-2024,Vancouver,British Columbia,-15.5
,26-01-2024,Montreal,Quebec,-2.1
,26-01-2024,Calgary,Alberta,-18.7
,26-01-2024,Edmonton,Alberta,-3.9
,26-01-2024,Ottawa,Ontario,-12.9
,26-01-2024,Winnipeg,Manitoba,-12.1
,26-01-2024,Hamilton,Ontario,-17.3
,26-01-2024,Kitchener,Ontario,-10.7
,26-01-2024,Waterloo,Ontario,-16.9
,27-01-2024,Toronto,Ontario,-24
,27-01-2024,Vancouver,British Columbia,-18.2
,27-01-2024,Montreal,Quebec,-24.8
,27-01-2024,Calgary,Alberta,-0.5
,27-01-2024,Edmonton,Alberta,-0.9
,27-01-2024,Ottawa,Ontario,-15.1
,27-01-2024,Winnipeg,Manitoba,-6.8
,27-01-2024,Hamilton,Ontario,-16.4
,27-01-2024,Kitchener,Ontario,-8.2
,27-01-2024,Waterloo,Ontario,-4.9
,28-01-2024,Toronto,Ontario,-1.3
,28-01-2024,Vancouver,British Columbia,-15
,28-01-2024,Montreal,Quebec,-5.4
,28-01-2024,Calgary,Alberta,-18.4
,28-01-2024,Edmonton,Alberta,-0.2
,28-01-2024,Ottawa,Ontario,-24.4
,28-01-2024,Winnipeg,Manitoba,-9.9
,28-01-2024,Hamilton,Ontario,-8.5
,28-01-2024,Kitchener,Ontario,-7.8
,28-01-2024,Waterloo,Ontario,-22
,29-01-2024,Toronto,Ontario,-1.5
,29-01-2024,Vancouver,British Columbia,-20.5
,29-01-2024,Montreal,Quebec,-9.4
,29-01-2024,Calgary,Alberta,-19.4
,29-01-2024,Edmonton,Alberta,-17.3
,29-01-2024,Ottawa,Ontario,-11.3
,29-01-2024,Winnipeg,Manitoba,-14.6
,29-01-2024,Hamilton,Ontario,-21
,29-01-2024,Kitchener,Ontario,-20.7
,29-01-2024,Waterloo,Ontario,-14.5
,30-01-2024,Toronto,Ontario,-6.1
,30-01-2024,Vancouver,British Columbia,-2.6
,30-01-2024,Montreal,Quebec,-22.9
,30-01-2024,Calgary,Alberta,-15.2
,30-01-2024,Edmonton,Alberta,-22.5
,30-01-2024,Ottawa,Ontario,-24.6
,30-01-2024,Winnipeg,Manitoba,-8.5
,30-01-2024,Hamilton,Ontario,-9.9
,30-01-2024,Kitchener,Ontario,-20.9
,30-01-2024,Waterloo,Ontario,-19.2
,31-01-2024,Toronto,Ontario,-24.4
,31-01-2024,Vancouver,British Columbia,-4.1
,31-01-2024,Montreal,Quebec,-0.6
,31-01-2024,Calgary,Alberta,-21.6
,31-01-2024,Edmonton,Alberta,-19.2
,31-01-2024,Ottawa,Ontario,-3.3
,31-01-2024,Winnipeg,Manitoba,-1.8
,31-01-2024,Hamilton,Ontario,-14.5
,31-01-2024,Kitchener,Ontario,-23.7
,31-01-2024,Waterloo,Ontario,-24
,01-02-2024,Toronto,Ontario,-10.7
,01-02-2024,Vancouver,British Columbia,-15.2
,01-02-2024,Montreal,Quebec,-24.3
,01-02-2024,Calgary,Alberta,-10.4
,01-02-2024,Edmonton,Alberta,-24.7
,01-02-2024,Ottawa,Ontario,-5.3
,01-02-2024,Winnipeg,Manitoba,-17.3
,01-02-2024,Hamilton,Ontario,-24
,01-02-2024,Kitchener,Ontario,-10.3
,01-02-2024,Waterloo,Ontario,-15.1
,02-02-2024,Toronto,Ontario,-0.7
,02-02-2024,Vancouver,British Columbia,-11.4
,02-02-2024,Montreal,Quebec,-18.1
,02-02-2024,Calgary,Alberta,-7.3
,02-02-2024,Edmonton,Alberta,-18.2
,02-02-2024,Ottawa,Ontario,-2.4
,02-02-2024,Winnipeg,Manitoba,-15.6
,02-02-2024,Hamilton,Ontario,-11.3
,02-02-2024,Kitchener,Ontario,-23.7
,02-02-2024,Waterloo,Ontario,-14.3
,03-02-2024,Toronto,Ontario,-4.2
,03-02-2024,Vancouver,British Columbia,-4.9
,03-02-2024,Montreal,Quebec,-19.4
,03-02-2024,Calgary,Alberta,-19.3
,03-02-2024,Edmonton,Alberta,-4.6
,03-02-2024,Ottawa,Ontario,-1.7
,03-02-2024,Winnipeg,Manitoba,-22.6
,03-02-2024,Hamilton,Ontario,-13.7
,03-02-2024,Kitchener,Ontario,-16.6
,03-02-2024,Waterloo,Ontario,-3.2
,04-02-2024,Toronto,Ontario,-22.9
,04-02-2024,Vancouver,British Columbia,-19.7
,04-02-2024,Montreal,Quebec,-6.2
,04-02-2024,Calgary,Alberta,-23.7
,04-02-2024,Edmonton,Alberta,-12.7
,04-02-2024,Ottawa,Ontario,-13.9
,04-02-2024,Winnipeg,Manitoba,-16.6
,04-02-2024,Hamilton,Ontario,-15.1
,04-02-2024,Kitchener,Ontario,-11.8
,04-02-2024,Waterloo,Ontario,-21
,05-02-2024,Toronto,Ontario,-10.7
,05-02-2024,Vancouver,British Columbia,-4.9
,05-02-2024,Montreal,Quebec,-6
,05-02-2024,Calgary,Alberta,-21.2
,05-02-2024,Edmonton,Alberta,-21.3
,05-02-2024,Ottawa,Ontario,-18.3
,05-02-2024,Winnipeg,Manitoba,-16
,05-02-2024,Hamilton,Ontario,-14.8
,05-02-2024,Kitchener,Ontario,-8
,05-02-2024,Waterloo,Ontario,-23.6
,06-02-2024,Toronto,Ontario,-24.1
,06-02-2024,Vancouver,British Columbia,-15.2
,06-02-2024,Montreal,Quebec,-7.6
,06-02-2024,Calgary,Alberta,-20.2
,06-02-2024,Edmonton,Alberta,-9
,06-02-2024,Ottawa,Ontario,-18.5
,06-02-2024,Winnipeg,Manitoba,-2.8
,06-02-2024,Hamilton,Ontario,-2.6
,06-02-2024,Kitchener,Ontario,-17.6
,06-02-2024,Waterloo,Ontario,-19.3
,07-02-2024,Toronto,Ontario,-14.7
,07-02-2024,Vancouver,British Columbia,-19
,07-02-2024,Montreal,Quebec,-8.2
,07-02-2024,Calgary,Alberta,-4.3
,07-02-2024,Edmonton,Alberta,-8.2
,07-02-2024,Ottawa,Ontario,-4.4
,07-02-2024,Winnipeg,Manitoba,-15.1
,07-02-2024,Hamilton,Ontario,-21.1
,07-02-2024,Kitchener,Ontario,-6.6
,07-02-2024,Waterloo,Ontario,-16
,08-02-2024,Toronto,Ontario,-8.2
,08-02-2024,Vancouver,British Columbia,-18.2
,08-02-2024,Montreal,Quebec,-23
,08-02-2024,Calgary,Alberta,-0.2
,08-02-2024,Edmonton,Alberta,-21.1
,08-02-2024,Ottawa,Ontario,-0.3
,08-02-2024,Winnipeg,Manitoba,-0.6
,08-02-2024,Hamilton,Ontario,-5.2
,08-02-2024,Kitchener,Ontario,-8.5
,08-02-2024,Waterloo,Ontario,-10.6
,09-02-2024,Toronto,Ontario,-3.3
,09-02-2024,Vancouver,British Columbia,-17.8
,09-02-2024,Montreal,Quebec,-13.3
,09-02-2024,Calgary,Alberta,-9.5
,09-02-2024,Edmonton,Alberta,-14.7
,09-02-2024,Ottawa,Ontario,-14.3
,09-02-2024,Winnipeg,Manitoba,-16.7
,09-02-2024,Hamilton,Ontario,-10.9
,09-02-2024,Kitchener,Ontario,-3.7
,09-02-2024,Waterloo,Ontario,-20
,10-02-2024,Toronto,Ontario,-1.6
,10-02-2024,Vancouver,British Columbia,-7.8
,10-02-2024,Montreal,Quebec,-4.4
,10-02-2024,Calgary,Alberta,-11.1
,10-02-2024,Edmonton,Alberta,-5.5
,10-02-2024,Ottawa,Ontario,-24.6
,10-02-2024,Winnipeg,Manitoba,-4.5
,10-02-2024,Hamilton,Ontario,-24
,10-02-2024,Kitchener,Ontario,-2.8
,10-02-2024,Waterloo,Ontario,-0.2
,11-02-2024,Toronto,Ontario,-17.6
,11-02-2024,Vancouver,British Columbia,-19.7
,11-02-2024,Montreal,Quebec,-5.9
,11-02-2024,Calgary,Alberta,-18.7
,11-02-2024,Edmonton,Alberta,-3.4
,11-02-2024,Ottawa,Ontario,-22.4
,11-02-2024,Winnipeg,Manitoba,-21.9
,11-02-2024,Hamilton,Ontario,-0.5
,11-02-2024,Kitchener,Ontario,-8.2
,11-02-2024,Waterloo,Ontario,-3.8
,12-02-2024,Toronto,Ontario,-16.9
,12-02-2024,Vancouver,British Columbia,-8.1
,12-02-2024,Montreal,Quebec,-10.1
,12-02-2024,Calgary,Alberta,-9.9
,12-02-2024,Edmonton,Alberta,-7.9
,12-02-2024,Ottawa,Ontario,-10.6
,12-02-2024,Winnipeg,Manitoba,-14.3
,12-02-2024,Hamilton,Ontario,-18.1
,12-02-2024,Kitchener,Ontario,-5.8
,12-02-2024,Waterloo,Ontario,-19.3
,13-02-2024,Toronto,Ontario,-7.7
,13-02-2024,Vancouver,British Columbia,-19.2
,13-02-2024,Montreal,Quebec,-9.4
,13-02-2024,Calgary,Alberta,-6.3
,13-02-2024,Edmonton,Alberta,-19.5
,13-02-2024,Ottawa,Ontario,-23.5
,13-02-2024,Winnipeg,Manitoba,-21.7
,13-02-2024,Hamilton,Ontario,-9.9
,13-02-2024,Kitchener,Ontario,-3.8
,13-02-2024,Waterloo,Ontario,-23.9
,14-02-2024,Toronto,Ontario,-6.6
,14-02-2024,Vancouver,British Columbia,-16.5
,14-02-2024,Montreal,Quebec,-13
,14-02-2024,Calgary,Alberta,-1.8
,14-02-2024,Edmonton,Alberta,-16.7
,14-02-2024,Ottawa,Ontario,-13.4
,14-02-2024,Winnipeg,Manitoba,-24.7
,14-02-2024,Hamilton,Ontario,-23
,14-02-2024,Kitchener,Ontario,-18.5
,14-02-2024,Waterloo,Ontario,-24.3
,15-02-2024,Toronto,Ontario,-9.2
,15-02-2024,Vancouver,British Columbia,-14.3
,15-02-2024,Montreal,Quebec,-11.3
,15-02-2024,Calgary,Alberta,-20.6
,15-02-2024,Edmonton,Alberta,-17.6
,15-02-2024,Ottawa,Ontario,-8.4
,15-02-2024,Winnipeg,Manitoba,-0.9
,15-02-2024,Hamilton,Ontario,-23.7
,15-02-2024,Kitchener,Ontario,-2.7
,15-02-2024,Waterloo,Ontario,-10.6
,16-02-2024,Toronto,Ontario,-10.9
,16-02-2024,Vancouver,British Columbia,-12.5
,16-02-2024,Montreal,Quebec,-23.3
,16-02-2024,Calgary,Alberta,-22.8
,16-02-2024,Edmonton,Alberta,-10
,16-02-2024,Ottawa,Ontario,-16.5
,16-02-2024,Winnipeg,Manitoba,-2.1
,16-02-2024,Hamilton,Ontario,-14.8
,16-02-2024,Kitchener,Ontario,-21.4
,16-02-2024,Waterloo,Ontario,-7.1
,17-02-2024,Toronto,Ontario,-17.7
,17-02-2024,Vancouver,British Columbia,-11.9
,17-02-2024,Montreal,Quebec,-7.6
,17-02-2024,Calgary,Alberta,-2.5
,17-02-2024,Edmonton,Alberta,-5.2
,17-02-2024,Ottawa,Ontario,-8.1
,17-02-2024,Winnipeg,Manitoba,-8
,17-02-2024,Hamilton,Ontario,-1.4
,17-02-2024,Kitchener,Ontario,-17.6
,17-02-2024,Waterloo,Ontario,-25
,18-02-2024,Toronto,Ontario,-18.2
,18-02-2024,Vancouver,British Columbia,-19.6
,18-02-2024,Montreal,Quebec,-8.5
,18-02-2024,Calgary,Alberta,-9.2
,18-02-2024,Edmonton,Alberta,-10.2
,18-02-2024,Ottawa,Ontario,-24.6
,18-02-2024,Winnipeg,Manitoba,-6.8
,18-02-2024,Hamilton,Ontario,-16.9
,18-02-2024,Kitchener,Ontario,-8.4
,18-02-2024,Waterloo,Ontario,-11.1
,19-02-2024,Toronto,Ontario,-16.4
,19-02-2024,Vancouver,British Columbia,-21.6
,19-02-2024,Montreal,Quebec,-22.6
,19-02-2024,Calgary,Alberta,-4.2
,19-02-2024,Edmonton,Alberta,-2
,19-02-2024,Ottawa,Ontario,-8.8
,19-02-2024,Winnipeg,Manitoba,-22.4
,19-02-2024,Hamilton,Ontario,-14.9
,19-02-2024,Kitchener,Ontario,-6.8
,19-02-2024,Waterloo,Ontario,-5.5
,20-02-2024,Toronto,Ontario,-22
,20-02-2024,Vancouver,British Columbia,-25
,20-02-2024,Montreal,Quebec,-7.2
,20-02-2024,Calgary,Alberta,-16.1
,20-02-2024,Edmonton,Alberta,-18.6
,20-02-2024,Ottawa,Ontario,-24.7
,20-02-2024,Winnipeg,Manitoba,-11.5
,20-02-2024,Hamilton,Ontario,-3.7
,20-02-2024,Kitchener,Ontario,-1.1
,20-02-2024,Waterloo,Ontario,-10.9
,21-02-2024,Toronto,Ontario,-12.1
,21-02-2024,Vancouver,British Columbia,-22.9
,21-02-2024,Montreal,Quebec,-11.3
,21-02-2024,Calgary,Alberta,-15.5
,21-02-2024,Edmonton,Alberta,-9.8
,21-02-2024,Ottawa,Ontario,-15.3
,21-02-2024,Winnipeg,Manitoba,-19
,21-02-2024,Hamilton,Ontario,-22.6
,21-02-2024,Kitchener,Ontario,-17.1
,21-02-2024,Waterloo,Ontario,-22.6
,22-02-2024,Toronto,Ontario,-20.6
,22-02-2024,Vancouver,British Columbia,-0.3
,22-02-2024,Montreal,Quebec,-13.9
,22-02-2024,Calgary,Alberta,-11.7
,22-02-2024,Edmonton,Alberta,-3.2
,22-02-2024,Ottawa,Ontario,-0.1
,22-02-2024,Winnipeg,Manitoba,-10.4
,22-02-2024,Hamilton,Ontario,-4.7
,22-02-2024,Kitchener,Ontario,-16.8
,22-02-2024,Waterloo,Ontario,-17.4
,23-02-2024,Toronto,Ontario,-14.9
,23-02-2024,Vancouver,British Columbia,-8.2
,23-02-2024,Montreal,Quebec,-7.9
,23-02-2024,Calgary,Alberta,-17.1
,23-02-2024,Edmonton,Alberta,-21.7
,23-02-2024,Ottawa,Ontario,-9.2
,23-02-2024,Winnipeg,Manitoba,-21.8
,23-02-2024,Hamilton,Ontario,-10.5
,23-02-2024,Kitchener,Ontario,-7.7
,23-02-2024,Waterloo,Ontario,-7.5
,24-02-2024,Toronto,Ontario,-6.2
,24-02-2024,Vancouver,British Columbia,-3.2
,24-02-2024,Montreal,Quebec,-12.5
,24-02-2024,Calgary,Alberta,-6.7
,24-02-2024,Edmonton,Alberta,-9.5
,24-02-2024,Ottawa,Ontario,-20.3
,24-02-2024,Winnipeg,Manitoba,-24.4
,24-02-2024,Hamilton,Ontario,-17.9
,24-02-2024,Kitchener,Ontario,-13.9
,24-02-2024,Waterloo,Ontario,-9.6
,25-02-2024,Toronto,Ontario,-3.8
,25-02-2024,Vancouver,British Columbia,-20.1
,25-02-2024,Montreal,Quebec,-21.9
,25-02-2024,Calgary,Alberta,-0.9
,25-02-2024,Edmonton,Alberta,-22.3
,25-02-2024,Ottawa,Ontario,-13
,25-02-2024,Winnipeg,Manitoba,-10.4
,25-02-2024,Hamilton,Ontario,-11.5
,25-02-2024,Kitchener,Ontario,-22.8
,25-02-2024,Waterloo,Ontario,-23.6
,26-02-2024,Toronto,Ontario,-22.4
,26-02-2024,Vancouver,British Columbia,-10.4
,26-02-2024,Montreal,Quebec,-11.4
,26-02-2024,Calgary,Alberta,-19.2
,26-02-2024,Edmonton,Alberta,-9.1
,26-02-2024,Ottawa,Ontario,-4.5
,26-02-2024,Winnipeg,Manitoba,-24
,26-02-2024,Hamilton,Ontario,-12.5
,26-02-2024,Kitchener,Ontario,-7.8
,26-02-2024,Waterloo,Ontario,-18.7
,27-02-2024,Toronto,Ontario,-17.3
,27-02-2024,Vancouver,British Columbia,-9.7
,27-02-2024,Montreal,Quebec,-2.6
,27-02-2024,Calgary,Alberta,-4.8
,27-02-2024,Edmonton,Alberta,-10.4
,27-02-2024,Ottawa,Ontario,-6.7
,27-02-2024,Winnipeg,Manitoba,-15.9
,27-02-2024,Hamilton,Ontario,-9
,27-02-2024,Kitchener,Ontario,-13.3
,27-02-2024,Waterloo,Ontario,-20.3
,28-02-2024,Toronto,Ontario,-7.5
,28-02-2024,Vancouver,British Columbia,-11.1
,28-02-2024,Montreal,Quebec,-16
,28-02-2024,Calgary,Alberta,-2.2
,28-02-2024,Edmonton,Alberta,-24.5
,28-02-2024,Ottawa,Ontario,-17.1
,28-02-2024,Winnipeg,Manitoba,-23.6
,28-02-2024,Hamilton,Ontario,-5.8
,28-02-2024,Kitchener,Ontario,-7.4
,28-02-2024,Waterloo,Ontario,-16.7
,29-02-2024,Toronto,Ontario,-8.1
,29-02-2024,Vancouver,British Columbia,-15.1
,29-02-2024,Montreal,Quebec,-6.1
,29-02-2024,Calgary,Alberta,-13.6
,29-02-2024,Edmonton,Alberta,-14.7
,29-02-2024,Ottawa,Ontario,-1.6
,29-02-2024,Winnipeg,Manitoba,-18.7
,29-02-2024,Hamilton,Ontario,-22
,29-02-2024,Kitchener,Ontario,-10.4
,29-02-2024,Waterloo,Ontario,-0.8
,01-03-2024,Toronto,Ontario,5.7
,01-03-2024,Vancouver,British Columbia,0.9
,01-03-2024,Montreal,Quebec,5.1
,01-03-2024,Calgary,Alberta,7.6
,01-03-2024,Edmonton,Alberta,2.4
,01-03-2024,Ottawa,Ontario,9.9
,01-03-2024,Winnipeg,Manitoba,15
,01-03-2024,Hamilton,Ontario,6.8
,01-03-2024,Kitchener,Ontario,5.3
,01-03-2024,Waterloo,Ontario,6
,02-03-2024,Toronto,Ontario,1.7
,02-03-2024,Vancouver,British Columbia,13.2
,02-03-2024,Montreal,Quebec,6.2
,02-03-2024,Calgary,Alberta,5.8
,02-03-2024,Edmonton,Alberta,9.9
,02-03-2024,Ottawa,Ontario,6.6
,02-03-2024,Winnipeg,Manitoba,9.7
,02-03-2024,Hamilton,Ontario,0.9
,02-03-2024,Kitchener,Ontario,12.2
,02-03-2024,Waterloo,Ontario,14.1
,03-03-2024,Toronto,Ontario,9.7
,03-03-2024,Vancouver,British Columbia,14.3
,03-03-2024,Montreal,Quebec,2.3
,03-03-2024,Calgary,Alberta,7.2
,03-03-2024,Edmonton,Alberta,9
,03-03-2024,Ottawa,Ontario,8.7
,03-03-2024,Winnipeg,Manitoba,6
,03-03-2024,Hamilton,Ontario,5.1
,03-03-2024,Kitchener,Ontario,1.9
,03-03-2024,Waterloo,Ontario,5.9
,04-03-2024,Toronto,Ontario,2.4
,04-03-2024,Vancouver,British Columbia,11
,04-03-2024,Montreal,Quebec,3.1
,04-03-2024,Calgary,Alberta,0.9
,04-03-2024,Edmonton,Alberta,8.3
,04-03-2024,Ottawa,Ontario,8.9
,04-03-2024,Winnipeg,Manitoba,13.1
,04-03-2024,Hamilton,Ontario,8.7
,04-03-2024,Kitchener,Ontario,5.2
,04-03-2024,Waterloo,Ontario,12
,05-03-2024,Toronto,Ontario,8.1
,05-03-2024,Vancouver,British Columbia,1.2
,05-03-2024,Montreal,Quebec,8.5
,05-03-2024,Calgary,Alberta,13.6
,05-03-2024,Edmonton,Alberta,5.9
,05-03-2024,Ottawa,Ontario,4.4
,05-03-2024,Winnipeg,Manitoba,2.2
,05-03-2024,Hamilton,Ontario,2.3
,05-03-2024,Kitchener,Ontario,6.5
,05-03-2024,Waterloo,Ontario,8.9
,06-03-2024,Toronto,Ontario,1.2
,06-03-2024,Vancouver,British Columbia,14.1
,06-03-2024,Montreal,Quebec,11.3
,06-03-2024,Calgary,Alberta,8.8
,06-03-2024,Edmonton,Alberta,12.4
,06-03-2024,Ottawa,Ontario,1.2
,06-03-2024,Winnipeg,Manitoba,7.2
,06-03-2024,Hamilton,Ontario,9.5
,06-03-2024,Kitchener,Ontario,12.4
,06-03-2024,Waterloo,Ontario,11.8
,07-03-2024,Toronto,Ontario,4.2
,07-03-2024,Vancouver,British Columbia,14.1
,07-03-2024,Montreal,Quebec,1.9
,07-03-2024,Calgary,Alberta,13.1
,07-03-2024,Edmonton,Alberta,14.6
,07-03-2024,Ottawa,Ontario,2.7
,07-03-2024,Winnipeg,Manitoba,10.8
,07-03-2024,Hamilton,Ontario,0.6
,07-03-2024,Kitchener,Ontario,6.1
,07-03-2024,Waterloo,Ontario,7.7
,08-03-2024,Toronto,Ontario,8.7
,08-03-2024,Vancouver,British Columbia,14
,08-03-2024,Montreal,Quebec,10.1
,08-03-2024,Calgary,Alberta,7.2
,08-03-2024,Edmonton,Alberta,12.1
,08-03-2024,Ottawa,Ontario,14.3
,08-03-2024,Winnipeg,Manitoba,0.3
,08-03-2024,Hamilton,Ontario,14.7
,08-03-2024,Kitchener,Ontario,1.3
,08-03-2024,Waterloo,Ontario,12.2
,09-03-2024,Toronto,Ontario,4.2
,09-03-2024,Vancouver,British Columbia,2
,09-03-2024,Montreal,Quebec,6.6
,09-03-2024,Calgary,Alberta,9.7
,09-03-2024,Edmonton,Alberta,5.7
,09-03-2024,Ottawa,Ontario,0.8
,09-03-2024,Winnipeg,Manitoba,9
,09-03-2024,Hamilton,Ontario,13.5
,09-03-2024,Kitchener,Ontario,5.7
,09-03-2024,Waterloo,Ontario,3.2
,10-03-2024,Toronto,Ontario,6.6
,10-03-2024,Vancouver,British Columbia,0.7
,10-03-2024,Montreal,Quebec,12.3
,10-03-2024,Calgary,Alberta,12.4
,10-03-2024,Edmonton,Alberta,8.8
,10-03-2024,Ottawa,Ontario,5.3
,10-03-2024,Winnipeg,Manitoba,12
,10-03-2024,Hamilton,Ontario,8.3
,10-03-2024,Kitchener,Ontario,12.4
,10-03-2024,Waterloo,Ontario,9.5
,11-03-2024,Toronto,Ontario,11.8
,11-03-2024,Vancouver,British Columbia,9
,11-03-2024,Montreal,Quebec,6.2
,11-03-2024,Calgary,Alberta,14.4
,11-03-2024,Edmonton,Alberta,8.1
,11-03-2024,Ottawa,Ontario,9.1
,11-03-2024,Winnipeg,Manitoba,3.3
,11-03-2024,Hamilton,Ontario,9.4
,11-03-2024,Kitchener,Ontario,8.6
,11-03-2024,Waterloo,Ontario,2.8
,12-03-2024,Toronto,Ontario,0.9
,12-03-2024,Vancouver,British Columbia,9.1
,12-03-2024,Montreal,Quebec,11.5
,12-03-2024,Calgary,Alberta,7.9
,12-03-2024,Edmonton,Alberta,3.4
,12-03-2024,Ottawa,Ontario,10
,12-03-2024,Winnipeg,Manitoba,1.2
,12-03-2024,Hamilton,Ontario,6.6
,12-03-2024,Kitchener,Ontario,2.5
,12-03-2024,Waterloo,Ontario,2.8
,13-03-2024,Toronto,Ontario,3
,13-03-2024,Vancouver,British Columbia,5.8
,13-03-2024,Montreal,Quebec,0.8
,13-03-2024,Calgary,Alberta,6
