Weather_id,date,city,state,temperature_c
,2019-05-11,Philadelphia,Pennsylvania,23.20
,2019-05-11,San Antonio,Texas,8.40
,2019-05-11,San Diego,California,17.70
,2019-05-11,Dallas,Texas,21.80
,2019-05-11,San Jose,California,7.00
,2019-05-12,New York,New York,9.60
,2019-05-12,Los Angeles,California,19.50
,2019-05-12,Chicago,Illinois,15.90
,2019-05-12,Houston,Texas,17.50
,2019-05-12,Phoenix,Arizona,11.30
,2019-05-12,Philadelphia,Pennsylvania,18.00
,2019-05-12,San Antonio,Texas,7.20
,2019-05-12,San Diego,California,11.90
,2019-05-12,Dallas,Texas,9.50
,2019-05-12,San Jose,California,19.90
,2019-05-13,New York,New York,15.60
,2019-05-13,Los Angeles,California,19.80
,2019-05-13,Chicago,Illinois,16.80
,2019-05-13,Houston,Texas,8.70
,2019-05-13,Phoenix,Arizona,17.40
,2019-05-13,Philadelphia,Pennsylvania,6.70
,2019-05-13,San Antonio,Texas,11.70
,2019-05-13,San Diego,California,23.60
,2019-05-13,Dallas,Texas,20.40
,2019-05-13,San Jose,California,10.50
,2019-05-14,New York,New York,21.90
,2019-05-14,Los Angeles,California,22.90
,2019-05-14,Chicago,Illinois,16.20
,2019-05-14,Houston,Texas,14.00
,2019-05-14,Phoenix,Arizona,20.60
,2019-05-14,Philadelphia,Pennsylvania,7.40
,2019-05-14,San Antonio,Texas,24.20
,2019-05-14,San Diego,California,23.10
,2019-05-14,Dallas,Texas,20.40
,2019-05-14,San Jose,California,6.70
,2019-05-15,New York,New York,22.30
,2019-05-15,Los Angeles,California,21.70
,2019-05-15,Chicago,Illinois,14.50
,2019-05-15,Houston,Texas,21.40
,2019-05-15,Phoenix,Arizona,13.40
,2019-05-15,Philadelphia,Pennsylvania,16.00
,2019-05-15,San Antonio,Texas,18.60
,2019-05-15,San Diego,California,17.50
,2019-05-15,Dallas,Texas,17.80
,2019-05-15,San Jose,California,11.80
,2019-05-16,New York,New York,20.50
,2019-05-16,Los Angeles,California,18.10
,2019-05-16,Chicago,Illinois,6.30
,2019-05-16,Houston,Texas,8.00
,2019-05-16,Phoenix,Arizona,8.60
,2019-05-16,Philadelphia,Pennsylvania,10.90
,2019-05-16,San Antonio,Texas,19.90
,2019-05-16,San Diego,California,8.30
,2019-05-16,Dallas,Texas,7.90
,2019-05-16,San Jose,California,9.90
,2019-05-17,New York,New York,8.10
,2019-05-17,Los Angeles,California,15.50
,2019-05-17,Chicago,Illinois,14.60
,2019-05-17,Houston,Texas,14.60
,2019-05-17,Phoenix,Arizona,24.20
,2019-05-17,Philadelphia,Pennsylvania,22.20
,2019-05-17,San Antonio,Texas,15.70
,2019-05-17,San Diego,California,18.60
,2019-05-17,Dallas,Texas,5.60
,2019-05-17,San Jose,California,11.60
,2019-05-18,New York,New York,23.90
,2019-05-18,Los Angeles,California,22.40
,2019-05-18,Chicago,Illinois,14.00
,2019-05-18,Houston,Texas,18.60
,2019-05-18,Phoenix,Arizona,21.50
,2019-05-18,Philadelphia,Pennsylvania,14.50
,2019-05-18,San Antonio,Texas,15.00
,2019-05-18,San Diego,California,15.90
,2019-05-18,Dallas,Texas,14.20
,2019-05-18,San Jose,California,14.70
,2019-05-19,New York,New York,11.30
,2019-05-19,Los Angeles,California,19.50
,2019-05-19,Chicago,Illinois,23.70
,2019-05-19,Houston,Texas,9.30
,2019-05-19,Phoenix,Arizona,6.00
,2019-05-19,Philadelphia,Pennsylvania,19.30
,2019-05-19,San Antonio,Texas,16.70
,2019-05-19,San Diego,California,7.90
,2019-05-19,Dallas,Texas,23.50
,2019-05-19,San Jose,California,13.20
,2019-05-20,New York,New York,12.70
,2019-05-20,Los Angeles,California,22.10
,2019-05-20,Chicago,Illinois,9.40
,2019-05-20,Houston,Texas,24.70
,2019-05-20,Phoenix,Arizona,15.90
,2019-05-20,Philadelphia,Pennsylvania,22.00
,2019-05-20,San Antonio,Texas,20.50
,2019-05-20,San Diego,California,6.70
,2019-05-20,Dallas,Texas,7.10
,2019-05-20,San Jose,California,16.70
,2019-05-21,New York,New York,23.00
,2019-05-21,Los Angeles,California,9.80
,2019-05-21,Chicago,Illinois,12.20
,2019-05-21,Houston,Texas,21.00
,2019-05-21,Phoenix,Arizona,15.90
,2019-05-21,Philadelphia,Pennsylvania,5.30
,2019-05-21,San Antonio,Texas,12.80
,2019-05-21,San Diego,California,19.50
,2019-05-21,Dallas,Texas,8.30
,2019-05-21,San Jose,California,19.90
,2019-05-22,New York,New York,7.10
,2019-05-22,Los Angeles,California,9.50
,2019-05-22,Chicago,Illinois,6.00
,2019-05-22,Houston,Texas,11.50
,2019-05-22,Phoenix,Arizona,22.90
,2019-05-22,Philadelphia,Pennsylvania,7.10
,2019-05-22,San Antonio,Texas,15.40
,2019-05-22,San Diego,California,18.00
,2019-05-22,Dallas,Texas,5.70
,2019-05-22,San Jose,California,14.50
,2019-05-23,New York,New York,16.80
,2019-05-23,Los Angeles,California,12.40
,2019-05-23,Chicago,Illinois,10.70
,2019-05-23,Houston,Texas,16.50
,2019-05-23,Phoenix,Arizona,16.80
,2019-05-23,Philadelphia,Pennsylvania,24.80
,2019-05-23,San Antonio,Texas,10.80
,2019-05-23,San Diego,California,17.50
,2019-05-23,Dallas,Texas,13.20
,2019-05-23,San Jose,California,18.00
,2019-05-24,New York,New York,16.00
,2019-05-24,Los Angeles,California,13.70
,2019-05-24,Chicago,Illinois,8.60
,2019-05-24,Houston,Texas,20.30
,2019-05-24,Phoenix,Arizona,13.50
,2019-05-24,Philadelphia,Pennsylvania,22.40
,2019-05-24,San Antonio,Texas,19.70
,2019-05-24,San Diego,California,14.70
,2019-05-24,Dallas,Texas,22.10
,2019-05-24,San Jose,California,14.40
,2019-05-25,New York,New York,17.20
,2019-05-25,Los Angeles,California,10.10
,2019-05-25,Chicago,Illinois,25.00
,2019-05-25,Houston,Texas,24.40
,2019-05-25,Phoenix,Arizona,24.40
,2019-05-25,Philadelphia,Pennsylvania,24.80
,2019-05-25,San Antonio,Texas,22.60
,2019-05-25,San Diego,California,15.30
,2019-05-25,Dallas,Texas,21.90
,2019-05-25,San Jose,California,22.00
,2019-05-26,New York,New York,22.50
,2019-05-26,Los Angeles,California,15.20
,2019-05-26,Chicago,Illinois,15.00
,2019-05-26,Houston,Texas,13.50
,2019-05-26,Phoenix,Arizona,10.70
,2019-05-26,Philadelphia,Pennsylvania,19.30
,2019-05-26,San Antonio,Texas,24.50
,2019-05-26,San Diego,California,9.60
,2019-05-26,Dallas,Texas,13.60
,2019-05-26,San Jose,California,21.10
,2019-05-27,New York,New York,13.70
,2019-05-27,Los Angeles,California,22.50
,2019-05-27,Chicago,Illinois,6.70
,2019-05-27,Houston,Texas,11.90
,2019-05-27,Phoenix,Arizona,15.40
,2019-05-27,Philadelphia,Pennsylvania,21.10
,2019-05-27,San Antonio,Texas,10.60
,2019-05-27,San Diego,California,20.70
,2019-05-27,Dallas,Texas,19.60
,2019-05-27,San Jose,California,14.80
,2019-05-28,New York,New York,8.20
,2019-05-28,Los Angeles,California,11.00
,2019-05-28,Chicago,Illinois,24.00
,2019-05-28,Houston,Texas,10.60
,2019-05-28,Phoenix,Arizona,5.80
,2019-05-28,Philadelphia,Pennsylvania,14.40
,2019-05-28,San Antonio,Texas,16.80
,2019-05-28,San Diego,California,15.80
,2019-05-28,Dallas,Texas,6.40
,2019-05-28,San Jose,California,9.60
,2019-05-29,New York,New York,13.90
,2019-05-29,Los Angeles,California,18.00
,2019-05-29,Chicago,Illinois,19.60
,2019-05-29,Houston,Texas,5.60
,2019-05-29,Phoenix,Arizona,20.00
,2019-05-29,Philadelphia,Pennsylvania,12.30
,2019-05-29,San Antonio,Texas,23.50
,2019-05-29,San Diego,California,22.70
,2019-05-29,Dallas,Texas,21.60
,2019-05-29,San Jose,California,16.70
,2019-05-30,New York,New York,12.70
,2019-05-30,Los Angeles,California,13.40
,2019-05-30,Chicago,Illinois,24.80
,2019-05-30,Houston,Texas,13.60
,2019-05-30,Phoenix,Arizona,22.60
,2019-05-30,Philadelphia,Pennsylvania,15.80
,2019-05-30,San Antonio,Texas,6.60
,2019-05-30,San Diego,California,18.30
,2019-05-30,Dallas,Texas,16.70
,2019-05-30,San Jose,California,9.90
,2019-05-31,New York,New York,8.80
,2019-05-31,Los Angeles,California,21.90
,2019-05-31,Chicago,Illinois,11.90
,2019-05-31,Houston,Texas,12.20
,2019-05-31,Phoenix,Arizona,21.60
,2019-05-31,Philadelphia,Pennsylvania,12.10
,2019-05-31,San Antonio,Texas,23.70
,2019-05-31,San Diego,California,14.00
,2019-05-31,Dallas,Texas,15.10
,2019-05-31,San Jose,California,18.10
,2019-06-01,New York,New York,33.40
,2019-06-01,Los Angeles,California,28.90
,2019-06-01,Chicago,Illinois,32.30
,2019-06-01,Houston,Texas,26.50
,2019-06-01,Phoenix,Arizona,30.70
,2019-06-01,Philadelphia,Pennsylvania,20.80
,2019-06-01,San Antonio,Texas,40.70
,2019-06-01,San Diego,California,40.70
,2019-06-01,Dallas,Texas,40.80
,2019-06-01,San Jose,California,27.70
,2019-06-02,New York,New York,39.40
,2019-06-02,Los Angeles,California,38.60
,2019-06-02,Chicago,Illinois,28.30
,2019-06-02,Houston,Texas,26.30
,2019-06-02,Phoenix,Arizona,40.10
,2019-06-02,Philadelphia,Pennsylvania,25.40
,2019-06-02,San Antonio,Texas,28.50
,2019-06-02,San Diego,California,40.30
,2019-06-02,Dallas,Texas,22.80
,2019-06-02,San Jose,California,29.90
,2019-06-03,New York,New York,28.80
,2019-06-03,Los Angeles,California,32.40
,2019-06-03,Chicago,Illinois,28.90
,2019-06-03,Houston,Texas,27.90
,2019-06-03,Phoenix,Arizona,39.70
,2019-06-03,Philadelphia,Pennsylvania,35.20
,2019-06-03,San Antonio,Texas,31.50
,2019-06-03,San Diego,California,20.60
,2019-06-03,Dallas,Texas,39.30
,2019-06-03,San Jose,California,22.80
,2019-06-04,New York,New York,24.60
,2019-06-04,Los Angeles,California,26.80
,2019-06-04,Chicago,Illinois,25.50
,2019-06-04,Houston,Texas,24.90
,2019-06-04,Phoenix,Arizona,34.00
,2019-06-04,Philadelphia,Pennsylvania,29.30
,2019-06-04,San Antonio,Texas,30.30
,2019-06-04,San Diego,California,28.40
,2019-06-04,Dallas,Texas,28.40
,2019-06-04,San Jose,California,26.70
,2019-06-05,New York,New York,34.30
,2019-06-05,Los Angeles,California,30.70
,2019-06-05,Chicago,Illinois,40.40
,2019-06-05,Houston,Texas,31.10
,2019-06-05,Phoenix,Arizona,25.70
,2019-06-05,Philadelphia,Pennsylvania,25.20
,2019-06-05,San Antonio,Texas,33.50
,2019-06-05,San Diego,California,28.80
,2019-06-05,Dallas,Texas,39.40
,2019-06-05,San Jose,California,29.40
,2019-06-06,New York,New York,35.40
,2019-06-06,Los Angeles,California,40.10
,2019-06-06,Chicago,Illinois,22.40
,2019-06-06,Houston,Texas,22.00
,2019-06-06,Phoenix,Arizona,31.80
,2019-06-06,Philadelphia,Pennsylvania,26.90
,2019-06-06,San Antonio,Texas,30.50
,2019-06-06,San Diego,California,37.00
,2019-06-06,Dallas,Texas,26.90
,2019-06-06,San Jose,California,38.30
,2019-06-07,New York,New York,28.10
,2019-06-07,Los Angeles,California,26.60
,2019-06-07,Chicago,Illinois,29.70
,2019-06-07,Houston,Texas,24.10
,2019-06-07,Phoenix,Arizona,39.10
,2019-06-07,Philadelphia,Pennsylvania,37.20
,2019-06-07,San Antonio,Texas,25.40
,2019-06-07,San Diego,California,34.10
,2019-06-07,Dallas,Texas,33.50
,2019-06-07,San Jose,California,35.70
,2019-06-08,New York,New York,24.70
,2019-06-08,Los Angeles,California,28.30
,2019-06-08,Chicago,Illinois,41.10
,2019-06-08,Houston,Texas,23.40
,2019-06-08,Phoenix,Arizona,40.40
,2019-06-08,Philadelphia,Pennsylvania,24.70
,2019-06-08,San Antonio,Texas,23.30
,2019-06-08,San Diego,California,26.20
,2019-06-08,Dallas,Texas,24.60
,2019-06-08,San Jose,California,38.50
,2019-06-09,New York,New York,27.50
,2019-06-09,Los Angeles,California,33.80
,2019-06-09,Chicago,Illinois,38.30
,2019-06-09,Houston,Texas,32.30
,2019-06-09,Phoenix,Arizona,39.40
,2019-06-09,Philadelphia,Pennsylvania,26.60
,2019-06-09,San Antonio,Texas,32.60
,2019-06-09,San Diego,California,26.30
,2019-06-09,Dallas,Texas,22.30
,2019-06-09,San Jose,California,20.30
,2019-06-10,New York,New York,34.90
,2019-06-10,Los Angeles,California,22.00
,2019-06-10,Chicago,Illinois,33.20
,2019-06-10,Houston,Texas,22.50
,2019-06-10,Phoenix,Arizona,24.80
,2019-06-10,Philadelphia,Pennsylvania,40.90
,2019-06-10,San Antonio,Texas,34.00
,2019-06-10,San Diego,California,21.50
,2019-06-10,Dallas,Texas,26.60
,2019-06-10,San Jose,California,40.10
,2019-06-11,New York,New York,21.00
,2019-06-11,Los Angeles,California,27.70
,2019-06-11,Chicago,Illinois,40.30
,2019-06-11,Houston,Texas,39.90
,2019-06-11,Phoenix,Arizona,20.70
,2019-06-11,Philadelphia,Pennsylvania,39.10
,2019-06-11,San Antonio,Texas,41.30
,2019-06-11,San Diego,California,34.90
,2019-06-11,Dallas,Texas,22.60
,2019-06-11,San Jose,California,22.20
,2019-06-12,New York,New York,38.20
,2019-06-12,Los Angeles,California,41.40
,2019-06-12,Chicago,Illinois,29.90
,2019-06-12,Houston,Texas,39.70
,2019-06-12,Phoenix,Arizona,29.70
,2019-06-12,Philadelphia,Pennsylvania,33.20
,2019-06-12,San Antonio,Texas,32.50
,2019-06-12,San Diego,California,38.80
,2019-06-12,Dallas,Texas,40.70
,2019-06-12,San Jose,California,33.50
,2019-06-13,New York,New York,34.00
,2019-06-13,Los Angeles,California,24.30
,2019-06-13,Chicago,Illinois,30.80
,2019-06-13,Houston,Texas,23.50
,2019-06-13,Phoenix,Arizona,22.00
,2019-06-13,Philadelphia,Pennsylvania,35.80
,2019-06-13,San Antonio,Texas,35.80
,2019-06-13,San Diego,California,25.70
,2019-06-13,Dallas,Texas,32.20
,2019-06-13,San Jose,California,21.00
,2019-06-14,New York,New York,36.90
,2019-06-14,Los Angeles,California,25.60
,2019-06-14,Chicago,Illinois,30.80
,2019-06-14,Houston,Texas,31.40
,2019-06-14,Phoenix,Arizona,37.40
,2019-06-14,Philadelphia,Pennsylvania,28.80
,2019-06-14,San Antonio,Texas,22.60
,2019-06-14,San Diego,California,21.00
,2019-06-14,Dallas,Texas,23.50
,2019-06-14,San Jose,California,24.00
,2019-06-15,New York,New York,24.20
,2019-06-15,Los Angeles,California,24.20
,2019-06-15,Chicago,Illinois,41.90
,2019-06-15,Houston,Texas,32.30
,2019-06-15,Phoenix,Arizona,35.30
,2019-06-15,Philadelphia,Pennsylvania,29.20
,2019-06-15,San Antonio,Texas,41.00
,2019-06-15,San Diego,California,23.70
,2019-06-15,Dallas,Texas,34.60
,2019-06-15,San Jose,California,24.80
,2019-06-16,New York,New York,31.80
,2019-06-16,Los Angeles,California,24.80
,2019-06-16,Chicago,Illinois,20.10
,2019-06-16,Houston,Texas,27.80
,2019-06-16,Phoenix,Arizona,38.20
,2019-06-16,Philadelphia,Pennsylvania,23.70
,2019-06-16,San Antonio,Texas,37.10
,2019-06-16,San Diego,California,29.10
,2019-06-16,Dallas,Texas,23.80
,2019-06-16,San Jose,California,31.40
,2019-06-17,New York,New York,40.90
,2019-06-17,Los Angeles,California,20.90
,2019-06-17,Chicago,Illinois,34.50
,2019-06-17,Houston,Texas,39.20
,2019-06-17,Phoenix,Arizona,29.50
,2019-06-17,Philadelphia,Pennsylvania,28.70
,2019-06-17,San Antonio,Texas,38.30
,2019-06-17,San Diego,California,30.50
,2019-06-17,Dallas,Texas,21.20
,2019-06-17,San Jose,California,30.90
,2019-06-18,New York,New York,41.90
,2019-06-18,Los Angeles,California,25.90
,2019-06-18,Chicago,Illinois,30.00
,2019-06-18,Houston,Texas,37.90
,2019-06-18,Phoenix,Arizona,37.90
,2019-06-18,Philadelphia,Pennsylvania,20.70
,2019-06-18,San Antonio,Texas,21.30
,2019-06-18,San Diego,California,21.80
,2019-06-18,Dallas,Texas,26.90
,2019-06-18,San Jose,California,32.50
,2019-06-19,New York,New York,36.90
,2019-06-19,Los Angeles,California,32.40
,2019-06-19,Chicago,Illinois,26.30
,2019-06-19,Houston,Texas,33.40
,2019-06-19,Phoenix,Arizona,35.70
,2019-06-19,Philadelphia,Pennsylvania,26.60
,2019-06-19,San Antonio,Texas,41.50
,2019-06-19,San Diego,California,36.30
,2019-06-19,Dallas,Texas,20.90
,2019-06-19,San Jose,California,29.30
,2019-06-20,New York,New York,21.50
,2019-06-20,Los Angeles,California,29.60
,2019-06-20,Chicago,Illinois,24.80
,2019-06-20,Houston,Texas,34.90
,2019-06-20,Phoenix,Arizona,27.20
,2019-06-20,Philadelphia,Pennsylvania,23.90
,2019-06-20,San Antonio,Texas,40.50
,2019-06-20,San Diego,California,32.20
,2019-06-20,Dallas,Texas,40.20
,2019-06-20,San Jose,California,40.60
,2019-06-21,New York,New York,25.40
,2019-06-21,Los Angeles,California,29.80
,2019-06-21,Chicago,Illinois,25.40
,2019-06-21,Houston,Texas,27.30
,2019-06-21,Phoenix,Arizona,34.80
,2019-06-21,Philadelphia,Pennsylvania,36.40
,2019-06-21,San Antonio,Texas,36.40
,2019-06-21,San Diego,California,30.10
,2019-06-21,Dallas,Texas,21.90
,2019-06-21,San Jose,California,38.30
,2019-06-22,New York,New York,23.30
,2019-06-22,Los Angeles,California,30.20
,2019-06-22,Chicago,Illinois,26.30
,2019-06-22,Houston,Texas,25.40
,2019-06-22,Phoenix,Arizona,27.00
,2019-06-22,Philadelphia,Pennsylvania,29.10
,2019-06-22,San Antonio,Texas,23.50
,2019-06-22,San Diego,California,30.90
,2019-06-22,Dallas,Texas,28.90
,2019-06-22,San Jose,California,35.10
,2019-06-23,New York,New York,33.60
,2019-06-23,Los Angeles,California,23.60
,2019-06-23,Chicago,Illinois,34.20
,2019-06-23,Houston,Texas,41.60
,2019-06-23,Phoenix,Arizona,35.90
,2019-06-23,Philadelphia,Pennsylvania,26.90
,2019-06-23,San Antonio,Texas,41.70
,2019-06-23,San Diego,California,34.00
,2019-06-23,Dallas,Texas,25.60
,2019-06-23,San Jose,California,40.70
,2019-06-24,New York,New York,39.00
,2019-06-24,Los Angeles,California,25.90
,2019-06-24,Chicago,Illinois,28.70
,2019-06-24,Houston,Texas,28.80
,2019-06-24,Phoenix,Arizona,29.30
,2019-06-24,Philadelphia,Pennsylvania,27.90
,2019-06-24,San Antonio,Texas,33.90
,2019-06-24,San Diego,California,33.60
,2019-06-24,Dallas,Texas,41.40
,2019-06-24,San Jose,California,38.90
,2019-06-25,New York,New York,32.30
,2019-06-25,Los Angeles,California,39.10
,2019-06-25,Chicago,Illinois,33.60
,2019-06-25,Houston,Texas,27.80
,2019-06-25,Phoenix,Arizona,35.80
,2019-06-25,Philadelphia,Pennsylvania,22.00
,2019-06-25,San Antonio,Texas,29.90
,2019-06-25,San Diego,California,27.00
,2019-06-25,Dallas,Texas,37.50
,2019-06-25,San Jose,California,41.80
,2019-06-26,New York,New York,32.30
,2019-06-26,Los Angeles,California,30.50
,2019-06-26,Chicago,Illinois,35.60
,2019-06-26,Houston,Texas,40.00
,2019-06-26,Phoenix,Arizona,41.90
,2019-06-26,Philadelphia,Pennsylvania,20.40
,2019-06-26,San Antonio,Texas,31.90
,2019-06-26,San Diego,California,33.60
,2019-06-26,Dallas,Texas,35.50
,2019-06-26,San Jose,California,41.80
,2019-06-27,New York,New York,26.40
,2019-06-27,Los Angeles,California,26.10
,2019-06-27,Chicago,Illinois,35.50
,2019-06-27,Houston,Texas,25.20
,2019-06-27,Phoenix,Arizona,20.10
,2019-06-27,Philadelphia,Pennsylvania,36.40
,2019-06-27,San Antonio,Texas,35.90
,2019-06-27,San Diego,California,41.10
,2019-06-27,Dallas,Texas,27.90
,2019-06-27,San Jose,California,33.50
,2019-06-28,New York,New York,41.50
,2019-06-28,Los Angeles,California,33.80
,2019-06-28,Chicago,Illinois,33.70
,2019-06-28,Houston,Texas,38.80
,2019-06-28,Phoenix,Arizona,29.50
,2019-06-28,Philadelphia,Pennsylvania,40.00
,2019-06-28,San Antonio,Texas,22.50
,2019-06-28,San Diego,California,24.90
,2019-06-28,Dallas,Texas,40.20
,2019-06-28,San Jose,California,28.70
,2019-06-29,New York,New York,24.70
,2019-06-29,Los Angeles,California,37.70
,2019-06-29,Chicago,Illinois,40.70
,2019-06-29,Houston,Texas,29.50
,2019-06-29,Phoenix,Arizona,28.70
,2019-06-29,Philadelphia,Pennsylvania,21.50
,2019-06-29,San Antonio,Texas,23.80
,2019-06-29,San Diego,California,25.70
,2019-06-29,Dallas,Texas,22.00
,2019-06-29,San Jose,California,32.70
,2019-06-30,New York,New York,26.70
,2019-06-30,Los Angeles,California,32.80
,2019-06-30,Chicago,Illinois,34.50
,2019-06-30,Houston,Texas,20.90
,2019-06-30,Phoenix,Arizona,33.90
,2019-06-30,Philadelphia,Pennsylvania,29.60
,2019-06-30,San Antonio,Texas,24.60
,2019-06-30,San Diego,California,38.10
,2019-06-30,Dallas,Texas,32.60
,2019-06-30,San Jose,California,26.70
,2019-07-01,New York,New York,32.30
,2019-07-01,Los Angeles,California,38.70
,2019-07-01,Chicago,Illinois,23.90
,2019-07-01,Houston,Texas,22.70
,2019-07-01,Phoenix,Arizona,34.10
,2019-07-01,Philadelphia,Pennsylvania,33.20
,2019-07-01,San Antonio,Texas,35.20
,2019-07-01,San Diego,California,37.60
,2019-07-01,Dallas,Texas,38.30
,2019-07-01,San Jose,California,41.20
,2019-07-02,New York,New York,21.90
,2019-07-02,Los Angeles,California,29.80
,2019-07-02,Chicago,Illinois,22.00
,2019-07-02,Houston,Texas,37.90
,2019-07-02,Phoenix,Arizona,25.50
,2019-07-02,Philadelphia,Pennsylvania,23.80
,2019-07-02,San Antonio,Texas,25.90
,2019-07-02,San Diego,California,32.10
,2019-07-02,Dallas,Texas,41.40
,2019-07-02,San Jose,California,32.60
,2019-07-03,New York,New York,30.40
,2019-07-03,Los Angeles,California,31.30
,2019-07-03,Chicago,Illinois,40.50
,2019-07-03,Houston,Texas,25.90
,2019-07-03,Phoenix,Arizona,41.30
,2019-07-03,Philadelphia,Pennsylvania,34.50
,2019-07-03,San Antonio,Texas,37.80
,2019-07-03,San Diego,California,25.80
,2019-07-03,Dallas,Texas,21.60
,2019-07-03,San Jose,California,29.00
,2019-07-04,New York,New York,38.20
,2019-07-04,Los Angeles,California,27.30
,2019-07-04,Chicago,Illinois,39.10
,2019-07-04,Houston,Texas,39.20
,2019-07-04,Phoenix,Arizona,41.90
,2019-07-04,Philadelphia,Pennsylvania,37.70
,2019-07-04,San Antonio,Texas,25.90
,2019-07-04,San Diego,California,30.20
,2019-07-04,Dallas,Texas,21.00
,2019-07-04,San Jose,California,35.40
,2019-07-05,New York,New York,37.50
,2019-07-05,Los Angeles,California,22.70
,2019-07-05,Chicago,Illinois,35.10
,2019-07-05,Houston,Texas,30.50
,2019-07-05,Phoenix,Arizona,20.50
,2019-07-05,Philadelphia,Pennsylvania,27.80
,2019-07-05,San Antonio,Texas,29.80
,2019-07-05,San Diego,California,34.20
,2019-07-05,Dallas,Texas,33.80
,2019-07-05,San Jose,California,22.10
,2019-07-06,New York,New York,24.00
,2019-07-06,Los Angeles,California,38.50
,2019-07-06,Chicago,Illinois,32.60
,2019-07-06,Houston,Texas,34.20
,2019-07-06,Phoenix,Arizona,20.00
,2019-07-06,Philadelphia,Pennsylvania,23.20
,2019-07-06,San Antonio,Texas,21.10
,2019-07-06,San Diego,California,20.30
,2019-07-06,Dallas,Texas,41.30
,2019-07-06,San Jose,California,21.10
,2019-07-07,New York,New York,26.00
,2019-07-07,Los Angeles,California,31.60
,2019-07-07,Chicago,Illinois,37.50
,2019-07-07,Houston,Texas,21.80
,2019-07-07,Phoenix,Arizona,26.70
,2019-07-07,Philadelphia,Pennsylvania,30.40
,2019-07-07,San Antonio,Texas,26.80
,2019-07-07,San Diego,California,39.90
,2019-07-07,Dallas,Texas,31.60
,2019-07-07,San Jose,California,41.50
,2019-07-08,New York,New York,29.00
,2019-07-08,Los Angeles,California,31.70
,2019-07-08,Chicago,Illinois,30.50
,2019-07-08,Houston,Texas,41.50
,2019-07-08,Phoenix,Arizona,29.50
,2019-07-08,Philadelphia,Pennsylvania,40.90
,2019-07-08,San Antonio,Texas,33.80
,2019-07-08,San Diego,California,37.00
,2019-07-08,Dallas,Texas,25.00
,2019-07-08,San Jose,California,40.00
,2019-07-09,New York,New York,39.10
,2019-07-09,Los Angeles,California,30.30
,2019-07-09,Chicago,Illinois,38.70
,2019-07-09,Houston,Texas,39.40
,2019-07-09,Phoenix,Arizona,25.20
,2019-07-09,Philadelphia,Pennsylvania,22.60
,2019-07-09,San Antonio,Texas,35.90
,2019-07-09,San Diego,California,32.20
,2019-07-09,Dallas,Texas,27.80
,2019-07-09,San Jose,California,30.90
,2019-07-10,New York,New York,38.50
,2019-07-10,Los Angeles,California,20.80
,2019-07-10,Chicago,Illinois,36.20
,2019-07-10,Houston,Texas,34.40
,2019-07-10,Phoenix,Arizona,23.60
,2019-07-10,Philadelphia,Pennsylvania,20.00
,2019-07-10,San Antonio,Texas,31.20
,2019-07-10,San Diego,California,28.00
,2019-07-10,Dallas,Texas,32.00
,2019-07-10,San Jose,California,21.40
,2019-07-11,New York,New York,27.10
,2019-07-11,Los Angeles,California,26.00
,2019-07-11,Chicago,Illinois,41.10
,2019-07-11,Houston,Texas,31.50
,2019-07-11,Phoenix,Arizona,29.30
,2019-07-11,Philadelphia,Pennsylvania,25.60
,2019-07-11,San Antonio,Texas,35.40
,2019-07-11,San Diego,California,34.40
,2019-07-11,Dallas,Texas,25.10
,2019-07-11,San Jose,California,35.30
,2019-07-12,New York,New York,27.60
,2019-07-12,Los Angeles,California,29.60
,2019-07-12,Chicago,Illinois,38.40
,2019-07-12,Houston,Texas,24.40
,2019-07-12,Phoenix,Arizona,33.20
,2019-07-12,Philadelphia,Pennsylvania,24.00
,2019-07-12,San Antonio,Texas,35.90
,2019-07-12,San Diego,California,22.70
,2019-07-12,Dallas,Texas,40.80
,2019-07-12,San Jose,California,27.60
,2019-07-13,New York,New York,40.70
,2019-07-13,Los Angeles,California,30.40
,2019-07-13,Chicago,Illinois,28.90
,2019-07-13,Houston,Texas,23.50
,2019-07-13,Phoenix,Arizona,30.30
,2019-07-13,Philadelphia,Pennsylvania,20.90
,2019-07-13,San Antonio,Texas,31.70
,2019-07-13,San Diego,California,36.10
,2019-07-13,Dallas,Texas,28.00
,2019-07-13,San Jose,California,31.40
,2019-07-14,New York,New York,38.50
,2019-07-14,Los Angeles,California,26.50
,2019-07-14,Chicago,Illinois,31.60
,2019-07-14,Houston,Texas,33.10
,2019-07-14,Phoenix,Arizona,22.50
,2019-07-14,Philadelphia,Pennsylvania,21.30
,2019-07-14,San Antonio,Texas,31.30
,2019-07-14,San Diego,California,27.90
,2019-07-14,Dallas,Texas,20.10
,2019-07-14,San Jose,California,24.90
,2019-07-15,New York,New York,28.50
,2019-07-15,Los Angeles,California,30.20
,2019-07-15,Chicago,Illinois,30.20
,2019-07-15,Houston,Texas,30.80
,2019-07-15,Phoenix,Arizona,22.10
,2019-07-15,Philadelphia,Pennsylvania,34.30
,2019-07-15,San Antonio,Texas,29.90
,2019-07-15,San Diego,California,34.80
,2019-07-15,Dallas,Texas,21.90
,2019-07-15,San Jose,California,41.30
,2019-07-16,New York,New York,34.50
,2019-07-16,Los Angeles,California,25.60
,2019-07-16,Chicago,Illinois,32.50
,2019-07-16,Houston,Texas,25.40
